experiment_dir,source_file,source_name,plate_id,time_hr,read_datetime,actual_temperature,excitation_emission,row_id,col_id,well_id,sample_label,treatment,shell_color,treatment_group,size_mm,weight_mg,is_blank,layout_status,duplicate_timepoint,value,delta_value,mean_blank_value,normalized_value
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T0.0.txt,plate-C-blue-T0.0.txt,c-blue,0,2026-03-30T10:22:35Z,20.8,"528/20,528/20",D,1,D1,NA,control,blue,control,NA,NA,FALSE,parsed_table,FALSE,214,0,185.25,1.155195681511471
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T0.5.txt,plate-C-blue-T0.5.txt,c-blue,0.5,2026-03-30T10:56:58Z,21.7,"528/20,528/20",D,1,D1,NA,control,blue,control,NA,NA,FALSE,parsed_table,FALSE,1488,1274,178.75,8.324475524475524
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T1.0.txt,plate-C-blue-T1.0.txt,c-blue,1,2026-03-30T11:32:17Z,22.8,"528/20,528/20",D,1,D1,NA,control,blue,control,NA,NA,FALSE,parsed_table,FALSE,2693,1205,177,15.214689265536723
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T2.0.txt,plate-C-blue-T2.0.txt,c-blue,2,2026-03-30T12:37:14Z,23.9,"528/20,528/20",D,1,D1,NA,control,blue,control,NA,NA,FALSE,parsed_table,FALSE,3871,1178,175,22.12
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T0.0.txt,plate-C-blue-T0.0.txt,c-blue,0,2026-03-30T10:22:35Z,20.8,"528/20,528/20",D,2,D2,NA,control,blue,control,NA,NA,FALSE,parsed_table,FALSE,272,0,185.25,1.4682860998650473
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T0.5.txt,plate-C-blue-T0.5.txt,c-blue,0.5,2026-03-30T10:56:58Z,21.7,"528/20,528/20",D,2,D2,NA,control,blue,control,NA,NA,FALSE,parsed_table,FALSE,2545,2273,178.75,14.237762237762238
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T1.0.txt,plate-C-blue-T1.0.txt,c-blue,1,2026-03-30T11:32:17Z,22.8,"528/20,528/20",D,2,D2,NA,control,blue,control,NA,NA,FALSE,parsed_table,FALSE,5964,3419,177,33.69491525423729
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T2.0.txt,plate-C-blue-T2.0.txt,c-blue,2,2026-03-30T12:37:14Z,23.9,"528/20,528/20",D,2,D2,NA,control,blue,control,NA,NA,FALSE,parsed_table,FALSE,9401,3437,175,53.72
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T0.0.txt,plate-C-blue-T0.0.txt,c-blue,0,2026-03-30T10:22:35Z,20.8,"528/20,528/20",D,3,D3,NA,control,blue,control,NA,NA,FALSE,parsed_table,FALSE,330,0,185.25,1.7813765182186234
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T0.5.txt,plate-C-blue-T0.5.txt,c-blue,0.5,2026-03-30T10:56:58Z,21.7,"528/20,528/20",D,3,D3,NA,control,blue,control,NA,NA,FALSE,parsed_table,FALSE,2974,2644,178.75,16.63776223776224
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T1.0.txt,plate-C-blue-T1.0.txt,c-blue,1,2026-03-30T11:32:17Z,22.8,"528/20,528/20",D,3,D3,NA,control,blue,control,NA,NA,FALSE,parsed_table,FALSE,4410,1436,177,24.915254237288135
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T2.0.txt,plate-C-blue-T2.0.txt,c-blue,2,2026-03-30T12:37:14Z,23.9,"528/20,528/20",D,3,D3,NA,control,blue,control,NA,NA,FALSE,parsed_table,FALSE,6818,2408,175,38.96
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T0.0.txt,plate-C-blue-T0.0.txt,c-blue,0,2026-03-30T10:22:35Z,20.8,"528/20,528/20",D,4,D4,NA,control,blue,control,NA,NA,FALSE,parsed_table,FALSE,276,0,185.25,1.4898785425101215
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T0.5.txt,plate-C-blue-T0.5.txt,c-blue,0.5,2026-03-30T10:56:58Z,21.7,"528/20,528/20",D,4,D4,NA,control,blue,control,NA,NA,FALSE,parsed_table,FALSE,984,708,178.75,5.5048951048951045
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T1.0.txt,plate-C-blue-T1.0.txt,c-blue,1,2026-03-30T11:32:17Z,22.8,"528/20,528/20",D,4,D4,NA,control,blue,control,NA,NA,FALSE,parsed_table,FALSE,2422,1438,177,13.68361581920904
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T2.0.txt,plate-C-blue-T2.0.txt,c-blue,2,2026-03-30T12:37:14Z,23.9,"528/20,528/20",D,4,D4,NA,control,blue,control,NA,NA,FALSE,parsed_table,FALSE,4467,2045,175,25.525714285714287
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T0.0.txt,plate-C-blue-T0.0.txt,c-blue,0,2026-03-30T10:22:35Z,20.8,"528/20,528/20",D,5,D5,NA,control,blue,control,NA,NA,FALSE,parsed_table,FALSE,271,0,185.25,1.4628879892037787
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T0.5.txt,plate-C-blue-T0.5.txt,c-blue,0.5,2026-03-30T10:56:58Z,21.7,"528/20,528/20",D,5,D5,NA,control,blue,control,NA,NA,FALSE,parsed_table,FALSE,2074,1803,178.75,11.602797202797202
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T1.0.txt,plate-C-blue-T1.0.txt,c-blue,1,2026-03-30T11:32:17Z,22.8,"528/20,528/20",D,5,D5,NA,control,blue,control,NA,NA,FALSE,parsed_table,FALSE,5453,3379,177,30.807909604519775
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T2.0.txt,plate-C-blue-T2.0.txt,c-blue,2,2026-03-30T12:37:14Z,23.9,"528/20,528/20",D,5,D5,NA,control,blue,control,NA,NA,FALSE,parsed_table,FALSE,8092,2639,175,46.24
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T0.0.txt,plate-C-blue-T0.0.txt,c-blue,0,2026-03-30T10:22:35Z,20.8,"528/20,528/20",D,6,D6,NA,NA,NA,NA,NA,NA,TRUE,parsed_table,FALSE,188,0,185.25,1.0148448043184886
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T0.5.txt,plate-C-blue-T0.5.txt,c-blue,0.5,2026-03-30T10:56:58Z,21.7,"528/20,528/20",D,6,D6,NA,NA,NA,NA,NA,NA,TRUE,parsed_table,FALSE,179,-9,178.75,1.0013986013986014
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T1.0.txt,plate-C-blue-T1.0.txt,c-blue,1,2026-03-30T11:32:17Z,22.8,"528/20,528/20",D,6,D6,NA,NA,NA,NA,NA,NA,TRUE,parsed_table,FALSE,178,-1,177,1.0056497175141244
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T2.0.txt,plate-C-blue-T2.0.txt,c-blue,2,2026-03-30T12:37:14Z,23.9,"528/20,528/20",D,6,D6,NA,NA,NA,NA,NA,NA,TRUE,parsed_table,FALSE,171,-7,175,0.9771428571428571
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-red-T0.0.txt,plate-C-red-T0.0.txt,c-red,0,2026-03-30T10:24:18Z,20.8,"528/20,528/20",A,1,A1,NA,control,tweed,control,NA,NA,FALSE,parsed_table,FALSE,329,0,182.75,1.8002735978112174
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-red-T0.5.txt,plate-C-red-T0.5.txt,c-red,0.5,2026-03-30T10:58:43Z,21.8,"528/20,528/20",A,1,A1,NA,control,tweed,control,NA,NA,FALSE,parsed_table,FALSE,3754,3425,185.5,20.237196765498652
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-red-T1.0.txt,plate-C-red-T1.0.txt,c-red,1,2026-03-30T11:33:39Z,22.9,"528/20,528/20",A,1,A1,NA,control,tweed,control,NA,NA,FALSE,parsed_table,FALSE,6597,2843,188.5,34.9973474801061
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-red-T1.5.txt,plate-C-red-T1.5.txt,c-red,1.5,2026-03-30T12:07:11Z,23.6,"528/20,528/20",A,1,A1,NA,control,tweed,control,NA,NA,FALSE,parsed_table,FALSE,7511,914,185.25,40.54520917678813
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-red-T2.0.txt,plate-C-red-T2.0.txt,c-red,2,2026-03-30T12:38:27Z,23.9,"528/20,528/20",A,1,A1,NA,control,tweed,control,NA,NA,FALSE,parsed_table,FALSE,7900,389,178.5,44.25770308123249
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-red-T0.0.txt,plate-C-red-T0.0.txt,c-red,0,2026-03-30T10:24:18Z,20.8,"528/20,528/20",A,2,A2,NA,control,tweed,control,NA,NA,FALSE,parsed_table,FALSE,303,0,182.75,1.6580027359781122
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-red-T0.5.txt,plate-C-red-T0.5.txt,c-red,0.5,2026-03-30T10:58:43Z,21.8,"528/20,528/20",A,2,A2,NA,control,tweed,control,NA,NA,FALSE,parsed_table,FALSE,3038,2735,185.5,16.37735849056604
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-red-T1.0.txt,plate-C-red-T1.0.txt,c-red,1,2026-03-30T11:33:39Z,22.9,"528/20,528/20",A,2,A2,NA,control,tweed,control,NA,NA,FALSE,parsed_table,FALSE,6578,3540,188.5,34.89655172413793
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-red-T1.5.txt,plate-C-red-T1.5.txt,c-red,1.5,2026-03-30T12:07:11Z,23.6,"528/20,528/20",A,2,A2,NA,control,tweed,control,NA,NA,FALSE,parsed_table,FALSE,8491,1913,185.25,45.83535762483131
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-red-T2.0.txt,plate-C-red-T2.0.txt,c-red,2,2026-03-30T12:38:27Z,23.9,"528/20,528/20",A,2,A2,NA,control,tweed,control,NA,NA,FALSE,parsed_table,FALSE,9309,818,178.5,52.15126050420168
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-red-T0.0.txt,plate-C-red-T0.0.txt,c-red,0,2026-03-30T10:24:18Z,20.8,"528/20,528/20",A,3,A3,NA,control,tweed,control,NA,NA,FALSE,parsed_table,FALSE,252,0,182.75,1.3789329685362517
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-red-T0.5.txt,plate-C-red-T0.5.txt,c-red,0.5,2026-03-30T10:58:43Z,21.8,"528/20,528/20",A,3,A3,NA,control,tweed,control,NA,NA,FALSE,parsed_table,FALSE,2184,1932,185.5,11.773584905660377
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-red-T1.0.txt,plate-C-red-T1.0.txt,c-red,1,2026-03-30T11:33:39Z,22.9,"528/20,528/20",A,3,A3,NA,control,tweed,control,NA,NA,FALSE,parsed_table,FALSE,3099,915,188.5,16.44031830238727
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-red-T1.5.txt,plate-C-red-T1.5.txt,c-red,1.5,2026-03-30T12:07:11Z,23.6,"528/20,528/20",A,3,A3,NA,control,tweed,control,NA,NA,FALSE,parsed_table,FALSE,4262,1163,185.25,23.006747638326587
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-red-T2.0.txt,plate-C-red-T2.0.txt,c-red,2,2026-03-30T12:38:27Z,23.9,"528/20,528/20",A,3,A3,NA,control,tweed,control,NA,NA,FALSE,parsed_table,FALSE,4954,692,178.5,27.753501400560225
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-red-T0.0.txt,plate-C-red-T0.0.txt,c-red,0,2026-03-30T10:24:18Z,20.8,"528/20,528/20",A,4,A4,NA,control,tweed,control,NA,NA,FALSE,parsed_table,FALSE,315,0,182.75,1.7236662106703147
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-red-T0.5.txt,plate-C-red-T0.5.txt,c-red,0.5,2026-03-30T10:58:43Z,21.8,"528/20,528/20",A,4,A4,NA,control,tweed,control,NA,NA,FALSE,parsed_table,FALSE,2652,2337,185.5,14.296495956873315
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-red-T1.0.txt,plate-C-red-T1.0.txt,c-red,1,2026-03-30T11:33:39Z,22.9,"528/20,528/20",A,4,A4,NA,control,tweed,control,NA,NA,FALSE,parsed_table,FALSE,4392,1740,188.5,23.29973474801061
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-red-T1.5.txt,plate-C-red-T1.5.txt,c-red,1.5,2026-03-30T12:07:11Z,23.6,"528/20,528/20",A,4,A4,NA,control,tweed,control,NA,NA,FALSE,parsed_table,FALSE,5288,896,185.25,28.545209176788124
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-red-T2.0.txt,plate-C-red-T2.0.txt,c-red,2,2026-03-30T12:38:27Z,23.9,"528/20,528/20",A,4,A4,NA,control,tweed,control,NA,NA,FALSE,parsed_table,FALSE,5891,603,178.5,33.00280112044818
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-red-T0.0.txt,plate-C-red-T0.0.txt,c-red,0,2026-03-30T10:24:18Z,20.8,"528/20,528/20",A,5,A5,NA,control,tweed,control,NA,NA,FALSE,parsed_table,FALSE,1151,0,182.75,6.298221614227086
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-red-T0.5.txt,plate-C-red-T0.5.txt,c-red,0.5,2026-03-30T10:58:43Z,21.8,"528/20,528/20",A,5,A5,NA,control,tweed,control,NA,NA,FALSE,parsed_table,FALSE,2939,1788,185.5,15.84366576819407
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-red-T1.0.txt,plate-C-red-T1.0.txt,c-red,1,2026-03-30T11:33:39Z,22.9,"528/20,528/20",A,5,A5,NA,control,tweed,control,NA,NA,FALSE,parsed_table,FALSE,5094,2155,188.5,27.02387267904509
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-red-T1.5.txt,plate-C-red-T1.5.txt,c-red,1.5,2026-03-30T12:07:11Z,23.6,"528/20,528/20",A,5,A5,NA,control,tweed,control,NA,NA,FALSE,parsed_table,FALSE,7043,1949,185.25,38.01889338731444
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-red-T2.0.txt,plate-C-red-T2.0.txt,c-red,2,2026-03-30T12:38:27Z,23.9,"528/20,528/20",A,5,A5,NA,control,tweed,control,NA,NA,FALSE,parsed_table,FALSE,9319,2276,178.5,52.207282913165265
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-red-T0.0.txt,plate-C-red-T0.0.txt,c-red,0,2026-03-30T10:24:18Z,20.8,"528/20,528/20",A,6,A6,NA,NA,NA,NA,NA,NA,TRUE,parsed_table,FALSE,181,0,182.75,0.9904240766073872
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-red-T0.5.txt,plate-C-red-T0.5.txt,c-red,0.5,2026-03-30T10:58:43Z,21.8,"528/20,528/20",A,6,A6,NA,NA,NA,NA,NA,NA,TRUE,parsed_table,FALSE,182,1,185.5,0.9811320754716981
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-red-T1.0.txt,plate-C-red-T1.0.txt,c-red,1,2026-03-30T11:33:39Z,22.9,"528/20,528/20",A,6,A6,NA,NA,NA,NA,NA,NA,TRUE,parsed_table,FALSE,182,0,188.5,0.9655172413793104
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-red-T1.5.txt,plate-C-red-T1.5.txt,c-red,1.5,2026-03-30T12:07:11Z,23.6,"528/20,528/20",A,6,A6,NA,NA,NA,NA,NA,NA,TRUE,parsed_table,FALSE,180,-2,185.25,0.97165991902834
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-red-T2.0.txt,plate-C-red-T2.0.txt,c-red,2,2026-03-30T12:38:27Z,23.9,"528/20,528/20",A,6,A6,NA,NA,NA,NA,NA,NA,TRUE,parsed_table,FALSE,177,-3,178.5,0.9915966386554622
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-red-T0.0.txt,plate-C-red-T0.0.txt,c-red,0,2026-03-30T10:24:18Z,20.8,"528/20,528/20",B,1,B1,NA,control,tweed,control,NA,NA,FALSE,parsed_table,FALSE,383,0,182.75,2.0957592339261284
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-red-T0.5.txt,plate-C-red-T0.5.txt,c-red,0.5,2026-03-30T10:58:43Z,21.8,"528/20,528/20",B,1,B1,NA,control,tweed,control,NA,NA,FALSE,parsed_table,FALSE,4243,3860,185.5,22.873315363881403
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-red-T1.0.txt,plate-C-red-T1.0.txt,c-red,1,2026-03-30T11:33:39Z,22.9,"528/20,528/20",B,1,B1,NA,control,tweed,control,NA,NA,FALSE,parsed_table,FALSE,8149,3906,188.5,43.23076923076923
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-red-T1.5.txt,plate-C-red-T1.5.txt,c-red,1.5,2026-03-30T12:07:11Z,23.6,"528/20,528/20",B,1,B1,NA,control,tweed,control,NA,NA,FALSE,parsed_table,FALSE,8931,782,185.25,48.21052631578947
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-red-T2.0.txt,plate-C-red-T2.0.txt,c-red,2,2026-03-30T12:38:27Z,23.9,"528/20,528/20",B,1,B1,NA,control,tweed,control,NA,NA,FALSE,parsed_table,FALSE,8667,-264,178.5,48.554621848739494
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-red-T0.0.txt,plate-C-red-T0.0.txt,c-red,0,2026-03-30T10:24:18Z,20.8,"528/20,528/20",B,2,B2,NA,control,tweed,control,NA,NA,FALSE,parsed_table,FALSE,506,0,182.75,2.7688098495212037
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-red-T0.5.txt,plate-C-red-T0.5.txt,c-red,0.5,2026-03-30T10:58:43Z,21.8,"528/20,528/20",B,2,B2,NA,control,tweed,control,NA,NA,FALSE,parsed_table,FALSE,3231,2725,185.5,17.4177897574124
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-red-T1.0.txt,plate-C-red-T1.0.txt,c-red,1,2026-03-30T11:33:39Z,22.9,"528/20,528/20",B,2,B2,NA,control,tweed,control,NA,NA,FALSE,parsed_table,FALSE,9079,5848,188.5,48.16445623342175
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-red-T1.5.txt,plate-C-red-T1.5.txt,c-red,1.5,2026-03-30T12:07:11Z,23.6,"528/20,528/20",B,2,B2,NA,control,tweed,control,NA,NA,FALSE,parsed_table,FALSE,10124,1045,185.25,54.65047233468286
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-red-T2.0.txt,plate-C-red-T2.0.txt,c-red,2,2026-03-30T12:38:27Z,23.9,"528/20,528/20",B,2,B2,NA,control,tweed,control,NA,NA,FALSE,parsed_table,FALSE,9722,-402,178.5,54.46498599439776
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-red-T0.0.txt,plate-C-red-T0.0.txt,c-red,0,2026-03-30T10:24:18Z,20.8,"528/20,528/20",B,3,B3,NA,control,tweed,control,NA,NA,FALSE,parsed_table,FALSE,313,0,182.75,1.7127222982216141
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-red-T0.5.txt,plate-C-red-T0.5.txt,c-red,0.5,2026-03-30T10:58:43Z,21.8,"528/20,528/20",B,3,B3,NA,control,tweed,control,NA,NA,FALSE,parsed_table,FALSE,2381,2068,185.5,12.835579514824797
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-red-T1.0.txt,plate-C-red-T1.0.txt,c-red,1,2026-03-30T11:33:39Z,22.9,"528/20,528/20",B,3,B3,NA,control,tweed,control,NA,NA,FALSE,parsed_table,FALSE,4052,1671,188.5,21.49602122015915
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-red-T1.5.txt,plate-C-red-T1.5.txt,c-red,1.5,2026-03-30T12:07:11Z,23.6,"528/20,528/20",B,3,B3,NA,control,tweed,control,NA,NA,FALSE,parsed_table,FALSE,7750,3698,185.25,41.83535762483131
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-red-T2.0.txt,plate-C-red-T2.0.txt,c-red,2,2026-03-30T12:38:27Z,23.9,"528/20,528/20",B,3,B3,NA,control,tweed,control,NA,NA,FALSE,parsed_table,FALSE,9384,1634,178.5,52.57142857142857
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-red-T0.0.txt,plate-C-red-T0.0.txt,c-red,0,2026-03-30T10:24:18Z,20.8,"528/20,528/20",B,4,B4,NA,control,tweed,control,NA,NA,FALSE,parsed_table,FALSE,415,0,182.75,2.270861833105335
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-red-T0.5.txt,plate-C-red-T0.5.txt,c-red,0.5,2026-03-30T10:58:43Z,21.8,"528/20,528/20",B,4,B4,NA,control,tweed,control,NA,NA,FALSE,parsed_table,FALSE,1979,1564,185.5,10.668463611859838
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-red-T1.0.txt,plate-C-red-T1.0.txt,c-red,1,2026-03-30T11:33:39Z,22.9,"528/20,528/20",B,4,B4,NA,control,tweed,control,NA,NA,FALSE,parsed_table,FALSE,3776,1797,188.5,20.03183023872679
