experiment_dir,source_file,source_name,plate_id,time_hr,read_datetime,actual_temperature,excitation_emission,row_id,col_id,well_id,sample_label,treatment,shell_color,treatment_group,size_mm,weight_mg,family_id_group,sample_id_group,width_mm_measurement,length_mm_measurement,weight_mg_measurement,area_mm2_measurement,area_cm2_measurement,is_blank,exclude_from_analysis,exclude_reason,layout_status,duplicate_timepoint,value,delta_value,mean_blank_value,normalized_value,value_initial,meas_norm_area_mm2_measurement,paper_metabolism_area_mm2_measurement,meas_norm_area_cm2_measurement,paper_metabolism_area_cm2_measurement
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T0.0.txt,plate-B-T0.0.txt,b,0,2026-05-28T08:37:14Z,24.7,"528/20,528/20",B,4,B4,NA,CONTROL,NA,CONTROL,NA,NA,BLUE,8,NA,NA,NA,153.249,NA,FALSE,FALSE,NA,parsed_table,FALSE,164,0,114,1.4385964912280702,164,1.0701538019823946,0.0065253280608682605,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T0.5.txt,plate-B-T0.5.txt,b,0.5,2026-05-28T09:08:10Z,25.2,"528/20,528/20",B,4,B4,NA,CONTROL,NA,CONTROL,NA,NA,BLUE,8,NA,NA,NA,153.249,NA,FALSE,FALSE,NA,parsed_table,FALSE,311,147,115,2.7043478260869565,164,2.029377026930029,0.012374250164207493,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T1.0.txt,plate-B-T1.0.txt,b,1,2026-05-28T09:41:47Z,25.5,"528/20,528/20",B,4,B4,NA,CONTROL,NA,CONTROL,NA,NA,BLUE,8,NA,NA,NA,153.249,NA,FALSE,FALSE,NA,parsed_table,FALSE,510,199,118,4.322033898305085,164,3.3279173110428126,0.02029217872587081,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T1.5.txt,plate-B-T1.5.txt,b,1.5,2026-05-28T10:16:20Z,25.7,"528/20,528/20",B,4,B4,NA,CONTROL,NA,CONTROL,NA,NA,BLUE,8,NA,NA,NA,153.249,NA,FALSE,FALSE,NA,parsed_table,FALSE,661,151,122,5.418032786885246,164,4.31324184823392,0.02630025517215805,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T2.0.txt,plate-B-T2.0.txt,b,2,2026-05-28T10:55:06Z,25.9,"528/20,528/20",B,4,B4,NA,CONTROL,NA,CONTROL,NA,NA,BLUE,8,NA,NA,NA,153.249,NA,FALSE,FALSE,NA,parsed_table,FALSE,786,125,125,6.288,164,5.128907855842453,0.03127382838928325,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T2.5.txt,plate-B-T2.5.txt,b,2.5,2026-05-28T11:25:45Z,25.9,"528/20,528/20",B,4,B4,NA,CONTROL,NA,CONTROL,NA,NA,BLUE,8,NA,NA,NA,153.249,NA,FALSE,FALSE,NA,parsed_table,FALSE,891,105,127,7.015748031496063,164,5.81406730223362,0.03545162989166841,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T3.0.txt,plate-B-T3.0.txt,b,3,2026-05-28T12:00:17Z,25.9,"528/20,528/20",B,4,B4,NA,CONTROL,NA,CONTROL,NA,NA,BLUE,8,NA,NA,NA,153.249,NA,FALSE,FALSE,NA,parsed_table,FALSE,972,81,127,7.653543307086614,164,6.342618875163949,0.038674505336365544,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T3.5.txt,plate-B-T3.5.txt,b,3.5,2026-05-28T12:28:42Z,25.9,"528/20,528/20",B,4,B4,NA,CONTROL,NA,CONTROL,NA,NA,BLUE,8,NA,NA,NA,153.249,NA,FALSE,FALSE,NA,parsed_table,FALSE,1030,58,128,8.046875,164,6.7210879026943084,0.040982243309111634,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T4.0.txt,plate-B-T4.0.txt,b,4,2026-05-28T13:03:34Z,25.8,"528/20,528/20",B,4,B4,NA,CONTROL,NA,CONTROL,NA,NA,BLUE,8,NA,NA,NA,153.249,NA,FALSE,FALSE,NA,parsed_table,FALSE,1093,63,129,8.472868217054264,164,7.132183570529008,0.043488924210542734,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T0.0.txt,plate-B-T0.0.txt,b,0,2026-05-28T08:37:14Z,24.7,"528/20,528/20",C,1,C1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,parsed_table,FALSE,114,0,114,1,NA,NA,NA,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T0.5.txt,plate-B-T0.5.txt,b,0.5,2026-05-28T09:08:10Z,25.2,"528/20,528/20",C,1,C1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,parsed_table,FALSE,115,1,115,1,NA,NA,NA,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T1.0.txt,plate-B-T1.0.txt,b,1,2026-05-28T09:41:47Z,25.5,"528/20,528/20",C,1,C1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,parsed_table,FALSE,118,3,118,1,NA,NA,NA,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T1.5.txt,plate-B-T1.5.txt,b,1.5,2026-05-28T10:16:20Z,25.7,"528/20,528/20",C,1,C1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,parsed_table,FALSE,122,4,122,1,NA,NA,NA,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T2.0.txt,plate-B-T2.0.txt,b,2,2026-05-28T10:55:06Z,25.9,"528/20,528/20",C,1,C1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,parsed_table,FALSE,125,3,125,1,NA,NA,NA,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T2.5.txt,plate-B-T2.5.txt,b,2.5,2026-05-28T11:25:45Z,25.9,"528/20,528/20",C,1,C1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,parsed_table,FALSE,127,2,127,1,NA,NA,NA,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T3.0.txt,plate-B-T3.0.txt,b,3,2026-05-28T12:00:17Z,25.9,"528/20,528/20",C,1,C1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,parsed_table,FALSE,127,0,127,1,NA,NA,NA,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T3.5.txt,plate-B-T3.5.txt,b,3.5,2026-05-28T12:28:42Z,25.9,"528/20,528/20",C,1,C1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,parsed_table,FALSE,128,1,128,1,NA,NA,NA,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T4.0.txt,plate-B-T4.0.txt,b,4,2026-05-28T13:03:34Z,25.8,"528/20,528/20",C,1,C1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,parsed_table,FALSE,129,1,129,1,NA,NA,NA,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T0.0.txt,plate-B-T0.0.txt,b,0,2026-05-28T08:37:14Z,24.7,"528/20,528/20",C,2,C2,NA,SELECTED,NA,SELECTED,NA,NA,BLUE,10,NA,NA,NA,190.928,NA,FALSE,FALSE,NA,parsed_table,FALSE,178,0,114,1.5614035087719298,178,0.9322886114137267,0.0052375764686164415,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T0.5.txt,plate-B-T0.5.txt,b,0.5,2026-05-28T09:08:10Z,25.2,"528/20,528/20",C,2,C2,NA,SELECTED,NA,SELECTED,NA,NA,BLUE,10,NA,NA,NA,190.928,NA,FALSE,FALSE,NA,parsed_table,FALSE,363,185,115,3.1565217391304348,178,1.9012402581077683,0.01068112504554926,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T1.0.txt,plate-B-T1.0.txt,b,1,2026-05-28T09:41:47Z,25.5,"528/20,528/20",C,2,C2,NA,SELECTED,NA,SELECTED,NA,NA,BLUE,10,NA,NA,NA,190.928,NA,FALSE,FALSE,NA,parsed_table,FALSE,586,223,118,4.966101694915254,178,3.0692198106092348,0.01724280792477098,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T1.5.txt,plate-B-T1.5.txt,b,1.5,2026-05-28T10:16:20Z,25.7,"528/20,528/20",C,2,C2,NA,SELECTED,NA,SELECTED,NA,NA,BLUE,10,NA,NA,NA,190.928,NA,FALSE,FALSE,NA,parsed_table,FALSE,729,143,122,5.975409836065574,178,3.8181932456213863,0.02145052385180554,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T2.0.txt,plate-B-T2.0.txt,b,2,2026-05-28T10:55:06Z,25.9,"528/20,528/20",C,2,C2,NA,SELECTED,NA,SELECTED,NA,NA,BLUE,10,NA,NA,NA,190.928,NA,FALSE,FALSE,NA,parsed_table,FALSE,913,184,125,7.304,178,4.781907315846811,0.02686464784183602,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T2.5.txt,plate-B-T2.5.txt,b,2.5,2026-05-28T11:25:45Z,25.9,"528/20,528/20",C,2,C2,NA,SELECTED,NA,SELECTED,NA,NA,BLUE,10,NA,NA,NA,190.928,NA,FALSE,FALSE,NA,parsed_table,FALSE,1008,95,127,7.937007874015748,178,5.279477080365373,0.029659983597558275,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T3.0.txt,plate-B-T3.0.txt,b,3,2026-05-28T12:00:17Z,25.9,"528/20,528/20",C,2,C2,NA,SELECTED,NA,SELECTED,NA,NA,BLUE,10,NA,NA,NA,190.928,NA,FALSE,FALSE,NA,parsed_table,FALSE,1093,85,127,8.606299212598426,178,5.724671080197771,0.03216107348425714,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T3.5.txt,plate-B-T3.5.txt,b,3.5,2026-05-28T12:28:42Z,25.9,"528/20,528/20",C,2,C2,NA,SELECTED,NA,SELECTED,NA,NA,BLUE,10,NA,NA,NA,190.928,NA,FALSE,FALSE,NA,parsed_table,FALSE,1155,62,128,9.0234375,178,6.04940082125199,0.03398539787220219,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T4.0.txt,plate-B-T4.0.txt,b,4,2026-05-28T13:03:34Z,25.8,"528/20,528/20",C,2,C2,NA,SELECTED,NA,SELECTED,NA,NA,BLUE,10,NA,NA,NA,190.928,NA,FALSE,FALSE,NA,parsed_table,FALSE,1222,67,129,9.472868217054264,178,6.400318444649292,0.03595684519465894,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T0.0.txt,plate-B-T0.0.txt,b,0,2026-05-28T08:37:14Z,24.7,"528/20,528/20",C,3,C3,NA,CONTROL,NA,CONTROL,NA,NA,TWEED,11,NA,NA,NA,153.814,NA,FALSE,FALSE,NA,parsed_table,FALSE,164,0,114,1.4385964912280702,164,1.06622284057368,0.006501358783985853,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T0.5.txt,plate-B-T0.5.txt,b,0.5,2026-05-28T09:08:10Z,25.2,"528/20,528/20",C,3,C3,NA,CONTROL,NA,CONTROL,NA,NA,TWEED,11,NA,NA,NA,153.814,NA,FALSE,FALSE,NA,parsed_table,FALSE,307,143,115,2.6695652173913045,164,1.995917146683657,0.01217022650416864,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T1.0.txt,plate-B-T1.0.txt,b,1,2026-05-28T09:41:47Z,25.5,"528/20,528/20",C,3,C3,NA,CONTROL,NA,CONTROL,NA,NA,TWEED,11,NA,NA,NA,153.814,NA,FALSE,FALSE,NA,parsed_table,FALSE,477,170,118,4.0423728813559325,164,3.101148139961252,0.018909439877812514,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T1.5.txt,plate-B-T1.5.txt,b,1.5,2026-05-28T10:16:20Z,25.7,"528/20,528/20",C,3,C3,NA,CONTROL,NA,CONTROL,NA,NA,TWEED,11,NA,NA,NA,153.814,NA,FALSE,FALSE,NA,parsed_table,FALSE,601,124,122,4.926229508196721,164,3.9073166291754977,0.02382510139741157,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T2.0.txt,plate-B-T2.0.txt,b,2,2026-05-28T10:55:06Z,25.9,"528/20,528/20",C,3,C3,NA,CONTROL,NA,CONTROL,NA,NA,TWEED,11,NA,NA,NA,153.814,NA,FALSE,FALSE,NA,parsed_table,FALSE,735,134,125,5.88,164,4.778498706229602,0.02913718723310733,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T2.5.txt,plate-B-T2.5.txt,b,2.5,2026-05-28T11:25:45Z,25.9,"528/20,528/20",C,3,C3,NA,CONTROL,NA,CONTROL,NA,NA,TWEED,11,NA,NA,NA,153.814,NA,FALSE,FALSE,NA,parsed_table,FALSE,812,77,127,6.393700787401575,164,5.279103332596513,0.03218965446705191,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T3.0.txt,plate-B-T3.0.txt,b,3,2026-05-28T12:00:17Z,25.9,"528/20,528/20",C,3,C3,NA,CONTROL,NA,CONTROL,NA,NA,TWEED,11,NA,NA,NA,153.814,NA,FALSE,FALSE,NA,parsed_table,FALSE,889,77,127,7,164,5.7797079589634235,0.035242121700996484,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T3.5.txt,plate-B-T3.5.txt,b,3.5,2026-05-28T12:28:42Z,25.9,"528/20,528/20",C,3,C3,NA,CONTROL,NA,CONTROL,NA,NA,TWEED,11,NA,NA,NA,153.814,NA,FALSE,FALSE,NA,parsed_table,FALSE,940,51,128,7.34375,164,6.111277256946702,0.037263885713089646,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T4.0.txt,plate-B-T4.0.txt,b,4,2026-05-28T13:03:34Z,25.8,"528/20,528/20",C,3,C3,NA,CONTROL,NA,CONTROL,NA,NA,TWEED,11,NA,NA,NA,153.814,NA,FALSE,FALSE,NA,parsed_table,FALSE,991,51,129,7.682170542635659,164,6.4428465549299805,0.03928564972518281,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T0.0.txt,plate-B-T0.0.txt,b,0,2026-05-28T08:37:14Z,24.7,"528/20,528/20",C,4,C4,NA,CONTROL,NA,CONTROL,NA,NA,BLUE,12,NA,NA,NA,128.728,NA,FALSE,FALSE,NA,parsed_table,FALSE,152,0,114,1.3333333333333333,152,1.1807842893542972,0.007768317693120377,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T0.5.txt,plate-B-T0.5.txt,b,0.5,2026-05-28T09:08:10Z,25.2,"528/20,528/20",C,4,C4,NA,CONTROL,NA,CONTROL,NA,NA,BLUE,12,NA,NA,NA,128.728,NA,FALSE,FALSE,NA,parsed_table,FALSE,305,153,115,2.652173913043478,152,2.369336896401715,0.01558774273948497,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T1.0.txt,plate-B-T1.0.txt,b,1,2026-05-28T09:41:47Z,25.5,"528/20,528/20",C,4,C4,NA,CONTROL,NA,CONTROL,NA,NA,BLUE,12,NA,NA,NA,128.728,NA,FALSE,FALSE,NA,parsed_table,FALSE,479,174,118,4.059322033898305,152,3.721024175004661,0.02448042220397803,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T1.5.txt,plate-B-T1.5.txt,b,1.5,2026-05-28T10:16:20Z,25.7,"528/20,528/20",C,4,C4,NA,CONTROL,NA,CONTROL,NA,NA,BLUE,12,NA,NA,NA,128.728,NA,FALSE,FALSE,NA,parsed_table,FALSE,594,115,122,4.868852459016393,152,4.614380709713505,0.030357767827062527,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T2.0.txt,plate-B-T2.0.txt,b,2,2026-05-28T10:55:06Z,25.9,"528/20,528/20",C,4,C4,NA,CONTROL,NA,CONTROL,NA,NA,BLUE,12,NA,NA,NA,128.728,NA,FALSE,FALSE,NA,parsed_table,FALSE,703,109,125,5.624,152,5.461127338263625,0.035928469330681743,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T2.5.txt,plate-B-T2.5.txt,b,2.5,2026-05-28T11:25:45Z,25.9,"528/20,528/20",C,4,C4,NA,CONTROL,NA,CONTROL,NA,NA,BLUE,12,NA,NA,NA,128.728,NA,FALSE,FALSE,NA,parsed_table,FALSE,757,54,127,5.960629921259843,152,5.880616493692125,0.03868826640586925,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T3.0.txt,plate-B-T3.0.txt,b,3,2026-05-28T12:00:17Z,25.9,"528/20,528/20",C,4,C4,NA,CONTROL,NA,CONTROL,NA,NA,BLUE,12,NA,NA,NA,128.728,NA,FALSE,FALSE,NA,parsed_table,FALSE,830,73,127,6.535433070866142,152,6.4477036852899134,0.042419103192696796,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T3.5.txt,plate-B-T3.5.txt,b,3.5,2026-05-28T12:28:42Z,25.9,"528/20,528/20",C,4,C4,NA,CONTROL,NA,CONTROL,NA,NA,BLUE,12,NA,NA,NA,128.728,NA,FALSE,FALSE,NA,parsed_table,FALSE,879,49,128,6.8671875,152,6.828351252252812,0.04492336350166323,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T4.0.txt,plate-B-T4.0.txt,b,4,2026-05-28T13:03:34Z,25.8,"528/20,528/20",C,4,C4,NA,CONTROL,NA,CONTROL,NA,NA,BLUE,12,NA,NA,NA,128.728,NA,FALSE,FALSE,NA,parsed_table,FALSE,915,36,129,7.093023255813954,152,7.108010689205146,0.046763228218454904,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-H-T0.0.txt,plate-H-T0.0.txt,h,0,2026-05-28T08:38:07Z,24.8,"528/20,528/20",A,1,A1,NA,SELECTED,NA,SELECTED,NA,NA,TWEED,13,NA,NA,NA,120.733,NA,FALSE,FALSE,NA,parsed_table,FALSE,140,0,112,1.25,140,1.1595835438529647,0.008282739598949748,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-H-T0.5.txt,plate-H-T0.5.txt,h,0.5,2026-05-28T09:08:55Z,25.2,"528/20,528/20",A,1,A1,NA,SELECTED,NA,SELECTED,NA,NA,TWEED,13,NA,NA,NA,120.733,NA,FALSE,FALSE,NA,parsed_table,FALSE,309,169,117,2.641025641025641,140,2.5593665360754723,0.01828118954339623,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-H-T1.0.txt,plate-H-T1.0.txt,h,1,2026-05-28T09:42:46Z,25.5,"528/20,528/20",A,1,A1,NA,SELECTED,NA,SELECTED,NA,NA,TWEED,13,NA,NA,NA,120.733,NA,FALSE,FALSE,NA,parsed_table,FALSE,452,143,119,3.7983193277310923,140,3.7437982987252862,0.02674141641946633,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-H-T1.5.txt,plate-H-T1.5.txt,h,1.5,2026-05-28T10:20:15Z,25.7,"528/20,528/20",A,1,A1,NA,SELECTED,NA,SELECTED,NA,NA,TWEED,13,NA,NA,NA,120.733,NA,FALSE,FALSE,NA,parsed_table,FALSE,582,130,124,4.693548387096774,140,4.820554446588753,0.034432531761348244,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-H-T2.0.txt,plate-H-T2.0.txt,h,2,2026-05-28T10:56:12Z,25.9,"528/20,528/20",A,1,A1,NA,SELECTED,NA,SELECTED,NA,NA,TWEED,13,NA,NA,NA,120.733,NA,FALSE,FALSE,NA,parsed_table,FALSE,700,118,127,5.511811023622047,140,5.797917719264824,0.04141369799474874,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-H-T2.5.txt,plate-H-T2.5.txt,h,2.5,2026-05-28T11:26:41Z,26,"528/20,528/20",A,1,A1,NA,SELECTED,NA,SELECTED,NA,NA,TWEED,13,NA,NA,NA,120.733,NA,FALSE,FALSE,NA,parsed_table,FALSE,750,50,130,5.769230769230769,140,6.212054699212311,0.04437181928008793,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-H-T3.0.txt,plate-H-T3.0.txt,h,3,2026-05-28T12:01:10Z,26,"528/20,528/20",A,1,A1,NA,SELECTED,NA,SELECTED,NA,NA,TWEED,13,NA,NA,NA,120.733,NA,FALSE,FALSE,NA,parsed_table,FALSE,808,58,133,6.075187969924812,140,6.692453595951396,0.04780323997108141,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-H-T3.5.txt,plate-H-T3.5.txt,h,3.5,2026-05-28T12:29:30Z,25.9,"528/20,528/20",A,1,A1,NA,SELECTED,NA,SELECTED,NA,NA,TWEED,13,NA,NA,NA,120.733,NA,FALSE,FALSE,NA,parsed_table,FALSE,835,27,133,6.2781954887218046,140,6.91608756512304,0.04940062546516457,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-H-T4.0.txt,plate-H-T4.0.txt,h,4,2026-05-28T13:04:27Z,25.8,"528/20,528/20",A,1,A1,NA,SELECTED,NA,SELECTED,NA,NA,TWEED,13,NA,NA,NA,120.733,NA,FALSE,FALSE,NA,parsed_table,FALSE,887,52,134,6.619402985074627,140,7.346790024268427,0.05247707160191733,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-H-T0.0.txt,plate-H-T0.0.txt,h,0,2026-05-28T08:38:07Z,24.8,"528/20,528/20",A,2,A2,NA,SELECTED,NA,SELECTED,NA,NA,BLUE,14,NA,NA,NA,122.078,NA,FALSE,FALSE,NA,parsed_table,FALSE,158,0,112,1.4107142857142858,158,1.294254493029047,0.008191484133095233,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-H-T0.5.txt,plate-H-T0.5.txt,h,0.5,2026-05-28T09:08:55Z,25.2,"528/20,528/20",A,2,A2,NA,SELECTED,NA,SELECTED,NA,NA,BLUE,14,NA,NA,NA,122.078,NA,FALSE,FALSE,NA,parsed_table,FALSE,278,120,117,2.376068376068376,158,2.277232589000475,0.01441286448734478,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-H-T1.0.txt,plate-H-T1.0.txt,h,1,2026-05-28T09:42:46Z,25.5,"528/20,528/20",A,2,A2,NA,SELECTED,NA,SELECTED,NA,NA,BLUE,14,NA,NA,NA,122.078,NA,FALSE,FALSE,NA,parsed_table,FALSE,471,193,119,3.957983193277311,158,3.8581890266878553,0.02441891789042946,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-H-T1.5.txt,plate-H-T1.5.txt,h,1.5,2026-05-28T10:20:15Z,25.7,"528/20,528/20",A,2,A2,NA,SELECTED,NA,SELECTED,NA,NA,BLUE,14,NA,NA,NA,122.078,NA,FALSE,FALSE,NA,parsed_table,FALSE,650,179,124,5.241935483870968,158,5.324464686511902,0.033699143585518364,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-H-T2.0.txt,plate-H-T2.0.txt,h,2,2026-05-28T10:56:12Z,25.9,"528/20,528/20",A,2,A2,NA,SELECTED,NA,SELECTED,NA,NA,BLUE,14,NA,NA,NA,122.078,NA,FALSE,FALSE,NA,parsed_table,FALSE,762,112,127,6,158,6.241910909418569,0.03950576524948461,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-H-T2.5.txt,plate-H-T2.5.txt,h,2.5,2026-05-28T11:26:41Z,26,"528/20,528/20",A,2,A2,NA,SELECTED,NA,SELECTED,NA,NA,BLUE,14,NA,NA,NA,122.078,NA,FALSE,FALSE,NA,parsed_table,FALSE,847,85,130,6.515384615384615,158,6.938187060731663,0.04391257633374471,NA,NA
